age,education_level,experience_years,department,job_level,manager_tenure,projects_completed,story_points_completed,billable_hours_ratio,avg_task_delay_days,on_time_delivery_rate,bug_count,code_review_score,defect_density,training_hours,certifications_count,sick_days,unplanned_leaves,peer_feedback_score,manager_score,kudos_count,promotions_last_2_years,salary_percentile,performance_score,performance_band
58,Master,34,IT,5,6,2,79,0.6606345582967496,2.628185793656387,0.9174604780846941,43,1.9730923378827945,2.2140990979318986,61,8,1,8,3.2308190476266847,1.4478918819479731,9,0,67.15335290546288,0.42020878866649997,Low
57,Master,35,Finance,2,3,1,50,0.8422568338551122,-1.492964055054637,0.9768998075422883,33,4.509498082165566,0.8186150591629393,12,4,1,6,2.1611899321761374,1.5641987609993606,6,2,14.90422091752075,0.516909499240028,Medium
45,PhD,24,Sales,3,11,9,169,0.6935013276793094,17.728424097970382,0.5480484524004285,41,3.9716348798148897,3.008061610854341,8,6,3,4,4.312219891877092,4.2843143097874,9,1,34.61285400715879,0.4305620729364272,Low
52,Master,28,Operations,5,5,9,29,0.686892723031878,2.6355466316479363,0.6700571611545156,19,4.59942912739678,2.244728694286028,19,6,5,6,3.6879514856093043,4.543530950286978,3,0,4.2912272660194155,0.5096707695497094,Medium
27,Master,3,IT,3,13,7,194,0.3803193708367343,3.0057452926021933,0.41328067061769824,32,4.273610589991294,5.5203237583985,91,4,4,9,4.882912655943178,1.938734131541001,10,2,71.94768931764645,0.4349885990831063,Low
23,Master,1,HR,3,11,7,187,0.38829636061130646,4.1512315181929,0.7844261348363328,3,4.96149771831545,3.573764034479624,56,1,14,8,2.019169422925217,1.4538420060990762,8,0,95.2585981317419,0.46482940566076214,Low
41,Master,19,HR,5,10,3,162,0.6706735305157201,0.8029775772994379,0.6483556348315533,44,1.7686909328577958,9.659937424083262,23,4,0,4,2.9431364574209296,1.2136666877380424,3,1,26.411039017907576,0.3446135876847063,Low
49,PhD,27,Operations,5,18,10,149,0.4882030814853046,12.063783429989982,0.5620350796609335,43,1.3469910712158963,9.635495993908506,32,6,12,6,3.004961909701413,3.4331904549675873,2,0,8.769670916230933,0.3204922585873857,Low
32,Bachelor,10,IT,1,4,2,48,0.31472583172232804,-0.3468550300930955,0.524102266369965,10,2.348011165349034,4.437152691202395,19,6,9,8,1.9567071794295048,3.8614128500008222,10,1,47.55700767536536,0.4051421451864382,Low
25,Bachelor,3,Finance,3,13,11,154,0.8059874427301486,0.9524533791797056,0.7924138465952563,41,1.5160167000930356,7.950874606602596,59,3,0,0,3.360373597952031,2.491239956812822,2,0,85.66982231275688,0.43745085493546026,Low
36,Master,12,Sales,4,15,7,54,0.32274061768311546,12.184647984982043,0.6497302186193887,46,3.0925204516248974,0.13268540860875033,47,0,14,3,2.773143944316958,3.7187034699625583,17,0,55.19741952717797,0.37356201363190933,Low
27,Bachelor,6,IT,3,12,9,148,0.7166937887728382,5.472533650591741,0.5077955734179472,4,3.53211562163097,5.478115847248026,63,5,5,0,2.7868862239594945,3.8518352622381045,18,2,4.67771501901133,0.530308517449905,Medium
51,Bachelor,29,HR,3,19,1,79,0.67743565588912,13.57485218742616,0.8134654488920945,24,3.3131544606936147,7.43299172306979,29,2,2,7,2.4509465918899345,4.741369125587621,13,0,97.4272240527946,0.4518735994383948,Low
59,Master,35,Operations,5,3,13,134,0.978170283404463,10.263344382743124,0.7390433698220162,48,2.0369605415610805,2.1694322540733593,72,4,2,2,1.0677174097021402,1.259494551340429,10,1,82.86499099626006,0.37361993376319635,Low
23,Master,2,Operations,3,10,14,160,0.6389491975433491,3.632465807353287,0.9152032329576977,36,4.635296123875188,0.6117175516594375,16,3,6,1,3.088380947659156,1.7691668929243192,1,2,13.159407705151017,0.47396789132572253,Low
36,Bachelor,14,Sales,3,16,4,100,0.34452100546445813,12.318214910765217,0.47048553932589576,33,1.0846894549415138,1.559189359064559,99,1,12,3,2.3409913428013245,1.2741039503879525,1,1,92.17977565035089,0.27752434866031805,Low
32,PhD,11,Operations,4,6,6,79,0.6861815774645231,0.5580209664433742,0.8713999611666736,8,2.392053415053972,4.41848087173857,13,6,12,2,1.0052794759373187,4.471975733344442,1,1,45.06882886051886,0.5441852354578522,Medium
29,Master,8,Operations,5,13,7,175,0.8887673194312709,9.80102842776067,0.8041100720903553,5,3.875969901592244,5.06371420756262,18,4,0,4,2.231774830647728,4.170348640134274,9,2,37.18979905749412,0.5694738816428782,Medium
47,PhD,23,IT,3,10,10,139,0.997794498997008,7.617258310990762,0.4690065620968587,17,4.067715705396638,3.808851221087685,70,6,0,7,2.114513332359028,3.298568282487356,14,1,46.10533305271882,0.5367315431408113,Medium
26,Bachelor,3,Finance,2,8,7,93,0.6012402215823507,3.893218821983697,0.8168924379230325,13,2.6644741777274397,4.3997376704238,58,8,13,9,2.573792612894543,1.3346536402047326,11,0,83.45719568709472,0.5023597010547541,Medium
27,Master,3,Sales,1,12,10,98,0.5242091197477197,11.288109950269003,0.6649283733278983,18,1.0676392530254684,4.702349596092813,66,3,12,7,1.5274079585735878,2.0932494346148784,10,2,65.94796782867857,0.29267453155025064,Low
47,PhD,24,IT,4,17,2,88,0.9346573078663991,17.169339031486217,0.9669908713335058,13,3.4721747164949495,7.694366616010963,96,4,9,6,3.0307352985403377,2.1908793922340677,16,0,5.924845239972754,0.5642196243551096,Medium
25,Master,2,Finance,3,10,14,122,0.4338694903532849,19.97590339478769,0.48496681037073963,39,1.2523787247328628,1.0524189807765238,43,8,2,7,3.76976141007252,3.2429727840616684,17,0,95.7604371116171,0.31375302844687225,Low
40,Bachelor,17,IT,2,14,4,102,0.7308002405230486,11.37078091235534,0.7857000344894428,16,1.431423104614058,7.6895046715939595,31,9,13,4,3.52074227621829,2.032175576146862,13,1,14.778413347831776,0.4030434575387442,Low
41,PhD,19,IT,3,18,5,81,0.5840000969266634,6.903529235241743,0.6291880272777676,34,3.60100287858476,6.886273022949982,10,3,7,9,4.215019790276763,1.2918394556518193,16,1,74.55679517353511,0.3890047922821987,Low
54,Bachelor,30,Operations,3,0,14,174,0.3287576554688887,2.954556204756435,0.9740888023545267,28,2.2499533045714193,7.4166080947631805,1,4,0,9,2.8080331519483246,3.9230492074131975,14,0,63.6136530428131,0.4528998360689805,Low
41,Bachelor,18,Finance,5,3,12,58,0.5431019320139884,3.656113966692459,0.5979849371741659,41,2.3921206108330115,7.344683858753228,89,4,9,5,3.076366921358913,2.1963208466216453,11,2,18.752804794656086,0.4130357853211313,Low
33,Master,12,Sales,5,13,1,61,0.4856599657518722,8.548009519294844,0.97731154569508,16,2.9472283079329737,4.705918158017837,67,7,12,7,4.241607763435933,2.8094967080932025,15,0,17.073207611304962,0.5999071316412867,Medium
22,PhD,0,Sales,5,13,1,42,0.7802638077604407,6.080109428175604,0.9408915106604494,42,4.914313579437495,2.1140018456090006,16,3,3,0,2.710804683276954,1.5106665399292214,5,0,87.03275937046921,0.4209080439250746,Low
47,Bachelor,23,Finance,2,2,10,31,0.9641533483843427,18.103919497748773,0.5622299411863938,7,4.861768882954841,5.36628904301804,80,3,8,5,3.8063973995983877,4.210193213578318,1,1,41.969492349959715,0.6164340603868459,Medium
35,Bachelor,12,Operations,3,16,3,123,0.4876330311650464,6.10250028842561,0.8821250660958566,0,2.6650439974403004,9.579820536090995,91,6,13,5,2.7384094748719674,3.2621275076962304,1,1,65.45765141741386,0.5686558477567373,Medium
59,PhD,35,HR,1,2,10,142,0.8680261574061772,6.215781005199581,0.9973625210821035,44,2.0619968688731287,5.885256813933637,93,4,3,4,2.6709447780462505,4.606342504839452,15,0,50.40710038566733,0.5305036624657297,Medium
58,Bachelor,34,IT,4,15,3,27,0.33875187185688665,6.437759273547494,0.5515978013027694,35,2.210368610656463,0.11047145212777609,39,5,9,3,4.040822498116642,2.9818862522613334,1,0,72.73535170759595,0.3247431321845531,Low
32,Bachelor,8,Operations,5,13,12,175,0.6766847070278692,16.405644628088478,0.6620663015939918,6,2.0751251926464165,0.5971090487639064,86,5,7,0,1.6993476618648446,4.765702687271519,7,1,47.92423750393306,0.5368677927929539,Medium
57,PhD,35,Finance,5,19,8,127,0.3493850445969262,12.317343058631842,0.7121084419400558,45,3.128983228567123,9.928634336035524,45,5,6,9,2.3543438877662943,4.567472817525304,6,0,28.73799152555684,0.41409294261000734,Low
34,PhD,10,IT,3,12,9,126,0.9538230937914474,11.511714707015638,0.5769586814823187,4,3.427439231203714,0.7194635923944037,87,9,2,7,1.896689106987607,3.3058394258369357,0,1,36.33833709964964,0.5784202845231206,Medium
24,PhD,2,Sales,3,14,14,46,0.8364458963901731,5.351146492444968,0.4091589037876179,23,2.955117552918664,0.4604516004489856,92,4,6,5,2.4364397718703885,4.7355737525994535,3,0,85.90776944503426,0.5020825371685342,Medium
54,PhD,31,HR,2,13,11,73,0.7605649378432147,15.993891890313666,0.532077546518516,27,2.6319774489926093,3.530242693586554,3,4,14,2,1.921499289464096,2.292354989178209,10,2,46.8034692922727,0.26964494036204895,Low
27,Master,5,Sales,2,18,12,147,0.8767274671372649,-1.155995050174575,0.569162130605055,42,1.845140150279751,9.693172032693367,37,8,6,2,3.3176225243466186,2.4625686508168454,19,2,21.344933224460927,0.37673375629003675,Low
31,PhD,10,Finance,5,5,1,88,0.7532638568991141,17.15753779143849,0.6661598207909123,16,2.9300223655284534,3.1867515373286572,62,7,9,5,4.192683210471381,1.1819118052241477,6,0,93.46053880772533,0.42603007894885797,Low
26,Master,4,IT,3,9,14,179,0.9782610780220038,9.28049779546645,0.5026614870480411,36,2.364410855209832,4.098841308752706,28,3,2,6,4.1464522448716075,3.3568036270554122,17,1,79.6600456498377,0.4480161213389023,Low
44,Master,23,Finance,1,14,11,132,0.79977056350534,6.761505166995082,0.9239526140150036,19,3.1663818511933717,6.340770612085656,18,6,1,7,2.4580038581951698,3.8876958797157335,3,0,5.566614605619913,0.4692095531653617,Low
31,Master,9,IT,4,19,2,185,0.9472610267075727,8.937680175789085,0.8229466796388016,2,3.7007576620464957,0.24111839326397821,90,7,14,4,4.955041623577047,4.094076760968413,16,0,99.89429619805178,0.7394837056234839,Medium
23,Bachelor,0,Operations,3,5,10,53,0.6619923244074466,12.683141671744284,0.4511202865357972,36,3.5332486977464423,8.97763577519188,28,8,8,9,3.375417458823203,1.5992651441844132,10,1,69.49266964401023,0.39024536351391625,Low
34,Master,11,HR,3,9,2,91,0.38194508908730385,-1.719160616606258,0.7900554706839589,25,2.8499608416223734,5.194430175544321,99,4,14,5,2.597601207113179,2.776636289250001,10,0,16.026659904058693,0.5398685217084862,Medium
23,Master,2,Operations,2,6,4,96,0.669724404996112,17.17414084208145,0.7921938858433722,14,3.2242096971198437,4.66810906004058,34,2,0,0,4.342157116965701,1.7074528483756626,19,1,23.716768129859645,0.43092770215922466,Low
41,Bachelor,19,Operations,4,16,2,25,0.3888109796441653,7.828269556850643,0.9737327041861766,47,2.1394245238430387,8.607266622066303,69,3,13,5,3.9194960505705634,3.6485093954169954,10,0,69.24454812415469,0.5024658004608376,Medium
22,Bachelor,0,Finance,5,17,7,63,0.7147454354234835,5.54526343340172,0.4018125228136968,7,1.0969610360895587,9.530765893580211,22,9,6,8,3.9971013472964176,1.6317854896870725,14,1,77.9761055279122,0.3423382304257934,Low
58,Bachelor,35,HR,3,16,13,111,0.6377451423693641,1.0414024439492562,0.5487594698834843,12,3.5000778166724165,4.234252316468348,45,5,3,9,1.7845573989354864,4.6166547358243,13,0,23.903594314980616,0.44874547072421,Low
30,PhD,6,IT,5,8,9,172,0.7358027784829472,7.6682382358857275,0.9566748876251893,47,2.0102742365507478,1.7244107929323071,43,9,1,3,2.8732972294742205,1.9225385826456534,16,2,25.696885389927083,0.3876297075861711,Low
38,Bachelor,14,IT,3,9,7,107,0.3070328867383821,8.919100968256334,0.9592803492389699,2,3.675814840273098,8.15709270002073,47,4,14,9,4.447312523298411,2.1656090651529794,1,1,30.712069487206083,0.5719801982234803,Medium
30,Bachelor,9,Sales,5,9,12,165,0.4363883441587548,6.880227278856511,0.8323518516223825,0,3.9880339983878375,4.0326042122248715,51,8,1,0,3.016152030515029,4.403625288603999,17,2,59.80183648366367,0.5473579250968065,Medium
32,Master,11,IT,4,6,6,11,0.6439313023384916,12.930522064191736,0.859457992628524,8,4.6637109844151245,9.35545539511766,7,2,7,8,3.7338109736842013,2.833870440582895,15,1,17.181617830127692,0.5091614993649969,Medium
36,Bachelor,12,Finance,2,15,10,103,0.9653524931123942,7.259723632702972,0.4548897747577883,30,4.832491181918452,9.498989838309829,54,1,6,3,3.351734932137058,1.095983783200292,11,1,10.42431988847775,0.370813001666811,Low
45,PhD,24,Operations,4,17,1,150,0.5685263282486108,19.151186712624614,0.7083255008669402,40,1.0421041852388058,1.148290317213695,65,5,11,1,4.369427150873529,2.978345004810583,9,1,67.88640890855136,0.3472814427783977,Low
59,Bachelor,35,Operations,1,5,11,178,0.5970604182375443,11.18410539211902,0.5389497947733997,25,4.961496837418549,9.565539673328512,76,6,6,0,2.1382433590464105,1.3381733415204922,15,1,77.90979397931702,0.3860999949184249,Low
56,PhD,33,Operations,2,19,10,68,0.8002872623046355,15.764514584341995,0.5087308261681703,16,3.732073273976644,3.6827032544512095,39,4,4,2,3.3019011115454595,4.941378874749242,2,0,50.09294044165055,0.531558053807234,Medium
51,Bachelor,27,HR,4,0,9,78,0.7226549301002826,0.40582986840853463,0.8861819794739996,33,3.574096641496757,6.462525176571905,84,0,13,6,1.492938672039216,3.3524462818224094,7,0,36.383271026838536,0.5132494463389369,Medium
52,Bachelor,31,IT,1,0,5,128,0.5092483050688332,6.740408444809926,0.4810228820083285,8,1.0608523807814216,0.34750081734046034,30,2,9,9,3.7608431067978714,2.026130470443914,1,1,43.20427135264764,0.3623153800410731,Low
26,Bachelor,4,Finance,3,11,11,101,0.5875714768971994,5.41064943183736,0.6811909821978311,12,4.44493364754695,8.888842740838326,47,2,7,1,3.9278713534108483,3.254870718190471,0,0,38.84078338719519,0.5428555985440552,Medium
35,Bachelor,12,HR,3,1,5,190,0.4523898592000627,10.52861253900502,0.9631469437516198,4,1.5819657889913055,6.4159732934486495,99,3,13,8,1.1713492847559936,1.3074684135270194,13,1,95.99849082376753,0.4747597682179973,Low
32,PhD,8,Sales,5,3,6,54,0.976215021391146,16.944497441351363,0.5114992333392056,40,4.349320615732164,6.435544669564192,60,9,1,1,3.7031638545119403,4.199565217075268,3,1,76.80899052191403,0.5140777227540796,Medium
30,PhD,9,Finance,2,16,9,157,0.3914440670901518,-0.2765592092358533,0.9867960542429408,12,1.062250185034864,9.021761599774837,51,5,1,4,2.6587606166631454,4.701312215456655,3,2,20.808721485011027,0.5291481581049888,Medium
55,Master,31,Finance,3,3,13,33,0.5602857491964937,-0.4033544430163627,0.9965727914566355,0,3.583857049996645,5.083471749073432,37,4,4,7,1.4963875044387294,4.497777552824639,8,1,38.41891520539801,0.5933591894808363,Medium
33,PhD,11,Finance,2,10,8,198,0.3180872805540078,16.706989579467177,0.7333702928094418,24,2.739206135079311,4.105166403625505,90,0,14,9,2.6796301907938704,2.367030409194251,2,1,54.40122913631098,0.38392105575736674,Low
56,Bachelor,33,Operations,3,3,8,100,0.45524564435348247,2.6827018928438635,0.5020856441062947,46,1.8030669162373405,8.661287522923162,35,5,0,7,1.7769317187823268,2.303072478573474,4,0,61.298586206368846,0.3005536912867698,Low
56,Master,32,Finance,5,0,14,103,0.8463297968661083,12.712571597895902,0.5896629327645374,3,1.4302455670817364,7.424205118713982,86,8,5,2,2.662238128493266,1.1403504448652,0,1,46.81838960287671,0.435599293740088,Low
22,Master,0,IT,4,6,8,67,0.4408226626022156,9.943318911937714,0.6546956996059211,35,2.7605107861853058,9.48975664964901,54,0,3,1,2.537356111834111,3.605601434803667,18,1,81.01266350119592,0.4060248242534601,Low
43,Master,19,Finance,5,17,1,164,0.3560443817702759,16.323659087519047,0.5855945346149338,9,1.493223221285699,9.401218933105326,84,7,5,8,3.95356654774423,3.1396191367591797,0,2,76.76060194582317,0.459607192737689,Low
50,Bachelor,28,Operations,1,8,1,163,0.6321172258911663,0.7519560164008778,0.5683813479259094,27,2.94578644676419,3.8232616456024027,12,7,6,2,4.096862232665435,2.8373854853093654,9,0,50.51579186281667,0.3925450208143413,Low
29,PhD,5,Finance,3,2,8,137,0.3069784643141629,0.8552252458974481,0.9833378255298145,5,3.500868234611409,4.469862901414179,36,2,12,7,3.4281146175381867,4.630523813338828,11,0,85.44293867817304,0.5887477554636709,Medium
32,Bachelor,10,Sales,1,7,5,16,0.3593363080984332,10.250003926122766,0.4920188964494474,26,4.309536774429432,2.559849537907785,46,8,2,1,1.0907473687297902,1.6715156043313852,9,2,75.10895304423859,0.31392372093997956,Low
58,Master,35,Sales,1,18,9,179,0.8653381086940826,18.82033037388416,0.8399967452301174,11,3.7145977487314665,6.6064788913856765,89,7,10,2,4.7240891162839755,1.0386650667607293,1,1,77.85818487206433,0.5548940485955438,Medium
35,Bachelor,13,Operations,2,3,2,56,0.8400313414017244,7.129950684156594,0.40024617366350496,47,1.2607990668246019,3.6454197008888656,70,2,12,0,3.7449331203857907,1.2932658084830617,15,2,95.64007794334167,0.30149156927405774,Low
51,Bachelor,28,IT,3,17,9,62,0.9405971742834272,5.192726205603289,0.7577096016414262,2,2.229730130191349,7.861006466076711,21,9,7,5,1.1367817996847553,1.8934857513094756,7,0,26.646694120920266,0.49077544184009825,Low
56,PhD,33,IT,1,19,12,196,0.8981608051375247,11.347165110353489,0.9495658023724314,45,2.1519144317300016,1.2155076073091053,38,4,6,6,4.275331596856471,1.1331421970538278,13,2,26.76481623668492,0.35647385682797306,Low
42,PhD,18,HR,4,10,14,47,0.7782228942678726,18.469869211990684,0.5727604564559314,32,4.660129693884337,1.164028511657459,86,2,12,3,1.8010646188719845,3.011374842572542,14,0,88.89522556906401,0.40349037557051487,Low
58,Master,34,Operations,1,13,8,62,0.336633000110464,16.412412322581723,0.5113155851546315,9,4.471128177571054,2.0445538141939688,57,4,0,0,3.316884758284427,2.256361820934312,15,2,77.22263733856795,0.3797604509934911,Low
26,Bachelor,3,Finance,4,17,9,152,0.8479940325906603,19.900639436130838,0.7910078769270562,30,2.4805916734016678,0.8429218843741348,29,8,5,2,2.8665374798007486,1.7219320322725307,10,1,92.65455414356273,0.3754919694470652,Low
40,Bachelor,19,Operations,2,15,4,163,0.8918575675883922,-1.503491169547704,0.8275608443790359,14,1.2846210235303244,6.2003160767823475,17,3,6,8,2.6793551294203066,4.0003362997946486,11,1,6.313016032445306,0.5067513119952524,Medium
35,PhD,12,HR,1,2,1,57,0.8593575020403681,0.4828791836807689,0.8128183113711889,6,4.576429271218934,1.4735276601673863,17,5,13,4,4.55885488049759,1.8178053049301202,1,0,62.77570772615966,0.5947019826922098,Medium
47,Bachelor,25,Operations,5,14,1,104,0.6559353247156182,11.408290794065683,0.5915901280128244,35,4.552759811856749,1.5996291746765423,73,2,10,5,2.749445166250459,3.750420403975173,3,2,14.462833812344744,0.4961731004610445,Low
25,Bachelor,2,Operations,2,3,5,156,0.46303128705463714,16.052681665344693,0.5513214412955986,13,4.4189845281229,0.1422822372916599,38,2,14,3,1.301376470292603,2.3970596233905557,2,0,50.38971982925826,0.4086323909354721,Low
46,Bachelor,24,HR,4,4,2,146,0.8917309829821087,4.275375530748864,0.9735512799772266,47,4.380326550942007,7.820900146236099,93,4,3,0,4.78655490885981,3.047311042650218,8,1,15.574693185344424,0.5930411358686922,Medium
46,PhD,22,IT,2,16,14,73,0.8090139668180969,3.262643936752813,0.9539797049619577,13,2.9210160043446187,8.12296055423481,25,7,13,4,4.68214092495851,4.735468159405279,17,0,12.807850898487928,0.5796935356692163,Medium
39,Master,18,Finance,1,6,8,102,0.9865328220721961,15.31346758638642,0.6743899659356922,2,1.709726608998393,1.620224163644397,70,7,1,4,3.737730758326395,1.1494065392632513,18,1,1.2168345382033152,0.4125915188417543,Low
29,Master,5,HR,3,15,10,191,0.408984818429153,-0.7595992152289053,0.907716319692624,48,2.909952201849711,7.395244342672244,6,2,9,4,2.8715701125281,3.0010580299098475,6,0,63.023881238290436,0.4143157249847998,Low
35,Bachelor,13,Sales,3,13,11,134,0.4579652081364385,6.126418246816872,0.6713940865805776,45,2.9783910826778595,4.335451231573596,68,7,8,5,1.371437891774085,4.417691841310473,3,2,35.90226166900861,0.4501141675032179,Low
53,Master,31,IT,4,15,5,188,0.4482587049170519,9.127802897031254,0.6546334108435062,49,2.959727012979443,2.3959488296539133,64,7,6,1,4.162992474309904,3.351896993481394,5,1,10.518828487897169,0.44640314569896367,Low
59,PhD,35,Sales,4,6,5,48,0.8547778373349357,10.327670835707115,0.49405776855957684,2,3.1550903444604645,6.213846080738289,45,2,0,0,1.3019116576961158,2.1074820678606265,18,0,32.283777773130986,0.37735319973426307,Low
54,PhD,33,IT,3,8,2,13,0.4308351075150827,14.029533449441093,0.6558436338951836,21,2.0306280919646205,1.784840743470848,17,9,7,1,1.2744039395805826,2.5907245405801373,0,1,16.894409145158495,0.3112975805367193,Low
44,Master,21,Finance,4,3,7,135,0.3466618808763142,5.806605915474481,0.7224501631598842,18,2.46496472453446,7.568836076530355,12,9,14,9,3.1495353697574724,3.721062514914298,15,2,94.16948315016595,0.4800225833994662,Low
36,Master,12,Finance,2,10,13,12,0.99899256460994,11.479055582841358,0.4135025964572119,34,2.736746367853878,0.476152275705517,24,1,2,5,1.640512960738561,4.563247577255212,10,1,32.00048857613481,0.3230926887731705,Low
54,Bachelor,30,Operations,5,1,8,73,0.3173720480116044,10.87825930140104,0.6664678031052438,11,1.5244848380659994,9.591309329279143,7,9,3,4,1.030921069361396,1.1642654949864464,3,2,33.39535232893899,0.2964892222412872,Low
46,Master,23,Sales,5,11,10,38,0.884670842111206,10.047554214382437,0.8688137310371202,4,2.821456538246002,0.7187525370862446,73,1,11,4,2.692453723983145,1.2861552875615057,17,1,83.98580033995856,0.4651517065073161,Low
38,Bachelor,14,IT,2,11,13,125,0.5557567890854569,12.090632449128668,0.808027633824562,9,4.241878468278372,5.794484192486897,31,8,4,5,1.5488689264402637,2.3002060944383502,4,2,64.77557612860042,0.421100001802199,Low
54,Bachelor,33,Finance,5,3,1,20,0.8891308218304705,3.707881763497679,0.781094193318361,40,4.312238170931505,9.021942901223785,16,6,0,9,1.642061661122765,1.931118737749916,5,1,71.01716074030013,0.44626116799511856,Low
23,PhD,0,HR,1,17,2,106,0.6882343438478015,-0.1377274211381625,0.9457332570623215,32,2.6462550876041213,0.11904468847850347,78,5,14,6,1.3076425549413386,2.059723544889624,1,2,63.60018039889606,0.44773780299156646,Low
35,PhD,13,Finance,2,6,10,111,0.931141860640452,0.6239767848743556,0.41081920589513804,12,3.075233248337414,4.98514460989057,78,6,5,8,1.8203750148944398,1.8850799945035237,11,0,94.61962839485653,0.46514973473828347,Low
27,PhD,4,HR,4,0,4,195,0.9483350904902386,2.940812418385823,0.7342285517153405,34,1.1346013285402266,3.500069643106799,47,7,9,6,3.8619367190975575,1.783300195420631,8,0,20.700083155804517,0.4338684067587163,Low
27,PhD,6,IT,2,12,5,164,0.3063687268965432,9.004354581501275,0.8724093090458243,31,3.6977302258743876,5.803321902579091,62,0,5,1,4.2357092288711655,1.5224958674771671,19,1,98.90392417557958,0.4274075029663474,Low
24,Master,1,Finance,3,5,13,30,0.3527885231949518,16.489740512012443,0.7248012296207604,10,2.6184235317874522,2.254573867376587,39,7,1,5,2.8101345761172025,4.735816527180952,11,2,83.09561775565132,0.4975819531760671,Low
28,PhD,7,Finance,4,5,2,48,0.4752511106995988,13.42845352594445,0.5943373315482275,47,2.781910732333383,0.6489921723172476,83,2,10,8,3.0262152635256707,1.5767578556246122,12,0,58.897258887634216,0.3312096388911219,Low
29,Master,7,IT,3,11,1,111,0.7685207914544512,15.358893292445035,0.4817503390551867,37,4.494690908719059,6.25933036848707,14,2,9,6,1.1306201383768104,1.8176150990621447,16,1,66.2371624396249,0.27545018201116833,Low
36,PhD,13,Finance,4,7,9,55,0.9217905375580542,5.721463726374011,0.9325378430897148,23,2.8473377382424334,4.168492394934025,98,5,5,1,1.2772650454852674,1.985062895923143,4,0,64.88258765006141,0.535311813098928,Medium
50,Master,26,HR,5,18,14,75,0.6219593659057738,6.902382316268104,0.6824574354325619,34,1.084768984911411,6.224855387062297,5,3,7,2,2.0302709025980676,4.732059492521682,19,2,5.8396224059153905,0.357455721849146,Low
54,Bachelor,33,Finance,2,4,1,100,0.7248811813919858,6.661001491793481,0.9268691181914208,18,1.9099635634762495,2.1053914683784294,93,3,5,7,3.17559368285259,4.0228565344043385,12,1,21.80164985319386,0.5059786428104605,Medium
51,Master,28,Sales,1,17,13,173,0.4319498969568928,2.221210056899033,0.751511273459901,5,2.902482457233036,3.3874126295348184,62,3,3,8,3.958204594939972,4.158797721262059,12,2,96.14708845247492,0.5861111342761052,Medium
48,Master,24,Operations,4,4,4,120,0.8634767837171797,-0.6532335208414155,0.8045152699690005,39,2.697585170994143,5.616813893646103,7,9,14,3,3.420012245352132,1.4190330381539922,9,2,53.43644288593793,0.4193469691815397,Low
57,PhD,34,HR,4,9,2,91,0.9771296779474288,11.00015404219899,0.88255669262707,44,4.4414805491219225,5.931127783247273,94,8,3,8,2.568511419947153,4.345239500062687,14,2,37.8353603261912,0.6445584776370941,Medium
50,Master,27,Sales,3,0,11,132,0.4880192530402182,19.762767035252896,0.7954933267600806,43,3.1685500372246667,3.7231480777426516,31,7,8,1,1.4732962920125527,2.632772327269672,14,0,76.2038463389075,0.3802729537412113,Low
59,Bachelor,35,IT,5,9,4,108,0.6463781661203825,1.6702535089057822,0.6388329044073626,41,3.758542967660484,2.800532056165564,44,2,5,4,4.123092939548758,2.051292104849555,17,1,52.451894265580954,0.41148234036103143,Low
54,Bachelor,33,HR,3,4,8,44,0.36028127735446164,-0.9729339622159774,0.7081800303571906,34,2.8772931881738804,2.7370062948859584,51,0,7,1,2.4551442063962283,3.303000334081242,17,2,1.316277143189759,0.39837415815312555,Low
58,PhD,34,Operations,3,11,8,168,0.6913956595240778,15.149697000126526,0.8818273148055279,3,2.7586229362366597,1.7469935142089843,78,0,7,0,3.9442160579311585,4.288731623266935,1,0,73.62375967151179,0.5615111831244883,Medium
48,Bachelor,26,Operations,5,6,11,165,0.6519484092926764,3.556892147063932,0.6241901778237905,32,2.785146673897405,3.2540496232958716,81,0,6,4,3.0519153676573674,4.1146086042996375,10,2,73.22175600528612,0.46111528935622914,Low
54,Master,33,IT,1,8,12,112,0.40110553890855427,16.252163717764425,0.6328728740610983,12,2.6436862787753554,1.9944033701321995,12,3,2,1,3.954648214247301,4.559989930324528,12,0,16.51487121099744,0.4637726858637794,Low
25,Bachelor,4,IT,3,11,9,138,0.6094463491826525,13.486606674759338,0.4574140696348007,35,3.1543335434168136,6.3381540622994486,23,5,9,6,4.629158245810288,4.712528744061776,10,1,95.66600884242133,0.45411436709568165,Low
43,PhD,22,HR,3,0,13,34,0.5338732564605942,18.8048178151177,0.9487506611330486,42,2.0017736070144148,5.690669982420896,39,3,0,7,4.684118064215208,1.9524882857109982,3,1,22.390813154111434,0.3410881990324993,Low
23,Master,1,Finance,4,10,11,52,0.6652816127136325,6.996399186646784,0.4546217889672651,18,4.564220775367284,3.8258882367092006,13,2,4,1,3.1404271200024136,2.6954315766770867,14,1,45.77493673821993,0.41859041221358834,Low
31,PhD,7,IT,5,14,12,93,0.7099580348001594,12.56333646791395,0.7889255064691336,42,2.3323421923754917,3.2583001993739447,91,7,12,6,3.046033459062555,1.05851415682028,10,1,11.473596126091469,0.4516095872998163,Low
26,Master,2,Finance,2,1,5,60,0.3059469050250466,8.226805177891956,0.6479166872816786,11,1.5900953367093873,2.376142001946425,74,7,14,3,2.062713862011349,4.51728663706024,17,2,60.32823194505884,0.46064182159067485,Low
